cod_barras;nome;fabricante;tamanho;cor_sabor;vlr_custo;vlr_atacado;vlr_varejo;ncm;forma_aquisicao;origem_mercadoria;tipo_tributacao_ipi;Uni Comercial
790000005105;CAMISETA MASC - AZUL-AZUL-M;BODY STYLE;M;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005106;CAMISETA MASC - AZUL-AZUL-L;BODY STYLE;L;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005107;CAMISETA MASC - AZUL-AZUL-XL;BODY STYLE;XL;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005108;REG MASC - VERMELHA-VERMELHO-S;BODY STYLE;S;VERMELHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005109;REG MASC - VERMELHA-VERMELHO-M;BODY STYLE;M;VERMELHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005110;REG MASC - VERMELHA-VERMELHO-L;BODY STYLE;L;VERMELHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005111;REG MASC - VERMELHA-VERMELHO-XL;BODY STYLE;XL;VERMELHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005112;REG MASC - AZUL-AZUL-S;BODY STYLE;S;AZUL;0,00;29,00;49,00;61091000;30;11;19;UN
790000005113;REG MASC - AZUL-AZUL-M;BODY STYLE;M;AZUL;0,00;29,00;49,00;61091000;30;11;19;UN
790000005114;REG MASC - AZUL-AZUL-L;BODY STYLE;L;AZUL;0,00;29,00;49,00;61091000;30;11;19;UN
790000005115;REG MASC - AZUL-AZUL-XL;BODY STYLE;XL;AZUL;0,00;29,00;49,00;61091000;30;11;19;UN
790000005116;REG MASC - MARINHO-MARINHO-S;BODY STYLE;S;MARINHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005117;REG MASC - MARINHO-MARINHO-M;BODY STYLE;M;MARINHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005118;REG MASC - MARINHO-MARINHO-L;BODY STYLE;L;MARINHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005119;REG MASC - MARINHO-MARINHO-XL;BODY STYLE;XL;MARINHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005120;REG MASC - CR?-CRU-S;BODY STYLE;S;CRU;0,00;29,00;49,00;61091000;30;11;19;UN
790000005121;REG MASC - CR?-CRU-M;BODY STYLE;M;CRU;0,00;29,00;49,00;61091000;30;11;19;UN
790000005122;REG MASC - CR?-CRU-L;BODY STYLE;L;CRU;0,00;29,00;49,00;61091000;30;11;19;UN
790000005123;REG MASC - CR?-CRU-XL;BODY STYLE;XL;CRU;0,00;29,00;49,00;61091000;30;11;19;UN
790000005192;REG TELA MASC - MARINHO-MARINHO-S;BODY STYLE;S;MARINHO;0,00;49,00;79,00;61091000;30;11;19;UN
790000005193;REG TELA MASC - MARINHO-MARINHO-M;BODY STYLE;M;MARINHO;0,00;49,00;79,00;61091000;30;11;19;UN
790000005194;REG TELA MASC - MARINHO-MARINHO-L;BODY STYLE;L;MARINHO;0,00;49,00;79,00;61091000;30;11;19;UN
790000005195;REG TELA MASC - MARINHO-MARINHO-XL;BODY STYLE;XL;MARINHO;0,00;49,00;79,00;61091000;30;11;19;UN
790000005196;REG TELA MASC - VINHO-VINHO-S;BODY STYLE;S;VINHO;0,00;49,00;79,00;61091000;30;11;19;UN
790000005197;REG TELA MASC - VINHO-VINHO-M;BODY STYLE;M;VINHO;0,00;49,00;79,00;61091000;30;11;19;UN
790000005198;REG TELA MASC - VINHO-VINHO-L;BODY STYLE;L;VINHO;0,00;49,00;79,00;61091000;30;11;19;UN
790000005199;REG TELA MASC - VINHO-VINHO-XL;BODY STYLE;XL;VINHO;0,00;49,00;79,00;61091000;30;11;19;UN
790000005128;REG FEM - CINZA-CINZA-S;BODY STYLE;S;CINZA;0,00;23,00;39,00;61061000;30;11;19;UN
790000005129;REG FEM - CINZA-CINZA-M;BODY STYLE;M;CINZA;0,00;23,00;39,00;61061000;30;11;19;UN
790000005130;REG FEM - CINZA-CINZA-L;BODY STYLE;L;CINZA;0,00;23,00;39,00;61061000;30;11;19;UN
790000005131;REG FEM - VINHO-VINHO-S;BODY STYLE;S;VINHO;0,00;23,00;39,00;61091000;30;11;19;UN
790000005132;REG FEM - VINHO-VINHO-M;BODY STYLE;M;VINHO;0,00;23,00;39,00;61091000;30;11;19;UN
790000005133;REG FEM - VINHO-VINHO-L;BODY STYLE;L;VINHO;0,00;23,00;39,00;61091000;30;11;19;UN
790000005134;REG FEM - VERDE -VERDE-S;BODY STYLE;S;VERDE;0,00;23,00;39,00;61061000;30;11;19;UN
790000005135;REG FEM - VERDE -VERDE-M;BODY STYLE;M;VERDE;0,00;23,00;39,00;61061000;30;11;19;UN
790000005136;REG FEM - VERDE -VERDE-L;BODY STYLE;L;VERDE;0,00;23,00;39,00;61061000;30;11;19;UN
790000005148;LEGGING - ROSA-ROSA-S;BODY STYLE;S;ROSA;0,00;49,00;89,00;62046300;30;11;19;UN
790000005149;LEGGING - ROSA-ROSA-M;BODY STYLE;M;ROSA;0,00;49,00;89,00;62046300;30;11;19;UN
790000005150;LEGGING - ROSA-ROSA-L;BODY STYLE;L;ROSA;0,00;49,00;89,00;62046300;30;11;19;UN
790000005151;LEGGING - MARINHO-MARINHO-S;BODY STYLE;S;MARINHO;0,00;49,00;89,00;62046300;30;11;19;UN
790000005152;LEGGING - MARINHO-MARINHO-M;BODY STYLE;M;MARINHO;0,00;49,00;89,00;62046300;30;11;19;UN
790000005153;LEGGING - MARINHO-MARINHO-L;BODY STYLE;L;MARINHO;0,00;49,00;89,00;62046300;30;11;19;UN
790000005154;LEGGING - CINZA-CINZA-S;BODY STYLE;S;CINZA;0,00;49,00;89,00;62046300;30;11;19;UN
790000005155;LEGGING - CINZA-CINZA-M;BODY STYLE;M;CINZA;0,00;49,00;89,00;62046300;30;11;19;UN
790000005156;LEGGING - CINZA-CINZA-L;BODY STYLE;L;CINZA;0,00;49,00;89,00;62046300;30;11;19;UN
790000005157;LEGGING - CHUMBO-CHUMBO-S;BODY STYLE;S;CHUMBO;0,00;49,00;89,00;62046300;30;11;19;UN
790000005158;LEGGING - CHUMBO-CHUMBO-M;BODY STYLE;M;CHUMBO;0,00;49,00;89,00;62046300;30;11;19;UN
790000005159;LEGGING - CHUMBO-CHUMBO-L;BODY STYLE;L;CHUMBO;0,00;49,00;89,00;62046300;30;11;19;UN
790000005160;CAMISETA MASC - BRANCA-BRANCO-S;BODY STYLE;S;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005161;CAMISETA MASC - BRANCA-BRANCO-M;BODY STYLE;M;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005162;CAMISETA MASC - BRANCA-BRANCO-L;BODY STYLE;L;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005163;CAMISETA MASC - BRANCA-BRANCO-XL;BODY STYLE;XL;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005227;CAMISETA MASC - BRANCA-BRANCO-S;BODY STYLE;S;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005228;CAMISETA MASC - BRANCA-BRANCO-M;BODY STYLE;M;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005229;CAMISETA MASC - BRANCA-BRANCO-L;BODY STYLE;L;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005230;CAMISETA MASC - BRANCA-BRANCO-XL;BODY STYLE;XL;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005234;CAMISETA FEM - VERDE-VERDE-S;BODY STYLE;S;VERDE;0,00;32,00;59,00;61061000;30;11;19;UN
790000005235;CAMISETA FEM - VERDE-VERDE-M;BODY STYLE;M;VERDE;0,00;32,00;59,00;61061000;30;11;19;UN
790000005236;CAMISETA FEM - VERDE-VERDE-L;BODY STYLE;L;VERDE;0,00;32,00;59,00;61061000;30;11;19;UN
790000005237;CAMISETA FEM - ROSA-ROSA BEBE-S;BODY STYLE;S;ROSA BEBE;0,00;32,00;59,00;61061000;30;11;19;UN
790000005238;CAMISETA FEM - ROSA-ROSA BEBE-M;BODY STYLE;M;ROSA BEBE;0,00;32,00;59,00;61061000;30;11;19;UN
790000005239;CAMISETA FEM - ROSA-ROSA BEBE-L;BODY STYLE;L;ROSA BEBE;0,00;32,00;59,00;61061000;30;11;19;UN
790000005243;CAMISETA FEM - AMARELA-AMARELO-S;BODY STYLE;S;AMARELO;0,00;32,00;59,00;61061000;30;11;19;UN
790000005244;CAMISETA FEM - AMARELA-AMARELO-M;BODY STYLE;M;AMARELO;0,00;32,00;59,00;61061000;30;11;19;UN
790000005245;CAMISETA FEM - AMARELA-AMARELO-L;BODY STYLE;L;AMARELO;0,00;32,00;59,00;61061000;30;11;19;UN
790000005252;CAMISETA FEM - BRANCA-BRANCO-S;BODY STYLE;S;BRANCO;0,00;32,00;59,00;61061000;30;11;19;UN
790000005253;CAMISETA FEM - BRANCA-BRANCO-M;BODY STYLE;M;BRANCO;0,00;32,00;59,00;61061000;30;11;19;UN
790000005254;CAMISETA FEM - BRANCA-BRANCO-L;BODY STYLE;L;BRANCO;0,00;32,00;59,00;61061000;30;11;19;UN
790000005255;CAMISETA FEM - PRETA-PRETO-S;BODY STYLE;S;PRETO;0,00;32,00;59,00;61061000;30;11;19;UN
790000005256;CAMISETA FEM - PRETA-PRETO-M;BODY STYLE;M;PRETO;0,00;32,00;59,00;61061000;30;11;19;UN
790000005257;CAMISETA FEM - PRETA-PRETO-L;BODY STYLE;L;PRETO;0,00;32,00;59,00;61061000;30;11;19;UN
790000005395;BERMUDA HELANCA -MARINHO;BODY STYLE;S;MARINHO;0,00;45,00;69,00;61071900;30;11;19;UN
790000005396;BERMUDA MASC, MARINHO-MARINHO-S;BODY STYLE;S;MARINHO;0,00;45,00;69,00;61071900;30;11;19;UN
790000005397;BERMUDA MASC, MARINHO-MARINHO-M;BODY STYLE;M;MARINHO;0,00;45,00;69,00;61071900;30;11;19;UN
790000005398;BERMUDA MASC, MARINHO-MARINHO-L;BODY STYLE;L;MARINHO;0,00;45,00;69,00;61071900;30;11;19;UN
790000005399;BERMUDA MASC, MARINHO-MARINHO-XL;BODY STYLE;XL;MARINHO;0,00;45,00;69,00;61071900;30;11;19;UN
790000005432; LEGGING - CINZA-CINZA-S;BODY STYLE;S;CINZA;0,00;60,00;100,00;62046300;30;11;19;UN
790000005433; LEGGING - CINZA-CINZA-M;BODY STYLE;M;CINZA;0,00;60,00;100,00;62046300;30;11;19;UN
790000005434; LEGGING - CINZA-CINZA-L;BODY STYLE;L;CINZA;0,00;60,00;100,00;62046300;30;11;19;UN
790000005435;LEGGING - MARINHO-MARINHO-S;BODY STYLE;S;MARINHO;0,00;60,00;100,00;62046300;30;11;19;UN
790000005436;LEGGING - MARINHO-MARINHO-M;BODY STYLE;M;MARINHO;0,00;60,00;100,00;62046300;30;11;19;UN
790000005437;LEGGING - MARINHO-MARINHO-L;BODY STYLE;L;MARINHO;0,00;60,00;100,00;62046300;30;11;19;UN
790000005445;CAMISETA MASC - MARINHO-MARINHO-S;BODY STYLE;S;MARINHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005446;CAMISETA MASC - MARINHO-MARINHO-M;BODY STYLE;M;MARINHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005447;CAMISETA MASC - MARINHO-MARINHO-L;BODY STYLE;L;MARINHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005448;CAMISETA MASC - MARINHO-MARINHO-XL;BODY STYLE;XL;MARINHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005449;CAMISETA MASC- BRANCA-BRANCO-S;BODY STYLE;S;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005450;CAMISETA MASC- BRANCA-BRANCO-M;BODY STYLE;M;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005451;CAMISETA MASC- BRANCA-BRANCO-L;BODY STYLE;L;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005452;CAMISETA MASC- BRANCA-BRANCO-XL;BODY STYLE;XL;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005453;CAMISETA MASC - AZUL-AZUL-S;BODY STYLE;S;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005454;CAMISETA MASC - AZUL-AZUL-M;BODY STYLE;M;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005455;CAMISETA MASC - AZUL-AZUL-L;BODY STYLE;L;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005456;CAMISETA MASC - AZUL-AZUL-XL;BODY STYLE;XL;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005457;REGATA MASC - CINZA-CINZA-M;BODY STYLE;M;CINZA;0,00;39,00;79,00;61091000;30;11;19;UN
790000005458;REGATA MASC - CINZA-CINZA-L;BODY STYLE;L;CINZA;0,00;39,00;79,00;61091000;30;11;19;UN
790000005459;REGATA MASC - CINZA-CINZA-XL;BODY STYLE;XL;CINZA;0,00;39,00;79,00;61091000;30;11;19;UN
790000005464;SHORT - VERDE-VERDE-S;BODY STYLE;S;VERDE;0,00;39,00;59,00;61061000;30;11;19;UN
790000005465;SHORT - VERDE-VERDE-M;BODY STYLE;M;VERDE;0,00;39,00;59,00;61061000;30;11;19;UN
790000005466;SHORT - VERDE-VERDE-L;BODY STYLE;L;VERDE;0,00;39,00;59,00;61061000;30;11;19;UN
790000005467;SHORT - AZUL-AZUL-S;BODY STYLE;S;AZUL;0,00;39,00;59,00;61124100;30;11;19;UN
790000005468;SHORT - AZUL-AZUL-M;BODY STYLE;M;AZUL;0,00;39,00;59,00;61124100;30;11;19;UN
790000005469;SHORT - AZUL-AZUL-L;BODY STYLE;L;AZUL;0,00;39,00;59,00;61124100;30;11;19;UN
790000005470;SHORT - MARSALA-MARSALA-S;BODY STYLE;S;MARSALA;0,00;39,00;59,00;61124100;30;11;19;UN
790000005471;SHORT - MARSALA-MARSALA-M;BODY STYLE;M;MARSALA;0,00;39,00;59,00;61124100;30;11;19;UN
790000005472;SHORT - MARSALA-MARSALA-L;BODY STYLE;L;MARSALA;0,00;39,00;59,00;61124100;30;11;19;UN
790000005473;LEGGING - PRETA-PRETO-S;BODY STYLE;S;PRETO;0,00;79,00;129,00;62046300;30;11;19;UN
790000005474;LEGGING - PRETA-PRETO-M;BODY STYLE;M;PRETO;0,00;79,00;129,00;62046300;30;11;19;UN
790000005475;LEGGING - PRETA-PRETO-L;BODY STYLE;L;PRETO;0,00;79,00;129,00;62046300;30;11;19;UN
790000005480;TOP C/ BOJO - VERDE-VERDE-S;BODY STYLE;S;VERDE;0,00;49,00;79,00;61061000;30;11;19;UN
790000005481;TOP C/ BOJO - VERDE-VERDE-M;BODY STYLE;M;VERDE;0,00;49,00;79,00;61061000;30;11;19;UN
790000005482;TOP C/ BOJO - VERDE-VERDE-L;BODY STYLE;L;VERDE;0,00;49,00;79,00;61061000;30;11;19;UN
790000005483;TOP C/ BOJO - AZUL-AZUL-S;BODY STYLE;S;AZUL;0,00;49,00;79,00;61061000;30;11;19;UN
790000005484;TOP C/ BOJO - AZUL-AZUL-M;BODY STYLE;M;AZUL;0,00;49,00;79,00;61061000;30;11;19;UN
790000005485;TOP C/ BOJO - AZUL-AZUL-L;BODY STYLE;L;AZUL;0,00;49,00;79,00;61061000;30;11;19;UN
790000005486;TOP C/BOJO - MARSALA-MARSALA-S;BODY STYLE;S;MARSALA;0,00;49,00;79,00;61061000;30;11;19;UN
790000005487;TOP C/BOJO - MARSALA-MARSALA-M;BODY STYLE;M;MARSALA;0,00;49,00;79,00;61061000;30;11;19;UN
790000005488;TOP C/BOJO - MARSALA-MARSALA-L;BODY STYLE;L;MARSALA;0,00;49,00;79,00;61061000;30;11;19;UN
790000005489;TOP - PRETO-PRETO-S;BODY STYLE;S;PRETO;0,00;45,00;75,00;61061000;30;11;19;UN
790000005490;TOP - PRETO-PRETO-M;BODY STYLE;M;PRETO;0,00;45,00;75,00;61061000;30;11;19;UN
790000005491;TOP - PRETO-PRETO-L;BODY STYLE;L;PRETO;0,00;45,00;75,00;61061000;30;11;19;UN
790000005497;LEGGING AZUL-AZUL-S;BODY STYLE;S;AZUL;0,00;79,00;129,00;62046300;30;11;19;UN
790000005498;LEGGING AZUL-AZUL-M;BODY STYLE;M;AZUL;0,00;79,00;129,00;62046300;30;11;19;UN
790000005499;LEGGING AZUL-AZUL-L;BODY STYLE;L;AZUL;0,00;79,00;129,00;62046300;30;11;19;UN
790000005535;CAMISETA MASC - MARINHO-MARINHO-S;BODY STYLE;S;MARINHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005536;CAMISETA MASC - MARINHO-MARINHO-M;BODY STYLE;M;MARINHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005537;CAMISETA MASC - MARINHO-MARINHO-L;BODY STYLE;L;MARINHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005538;CAMISETA MASC - MARINHO-MARINHO-XL;BODY STYLE;XL;MARINHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005539;CAMISETA MASC - BRANCA-BRANCO-S;BODY STYLE;S;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005540;CAMISETA MASC - BRANCA-BRANCO-M;BODY STYLE;M;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005541;CAMISETA MASC - BRANCA-BRANCO-L;BODY STYLE;L;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005542;CAMISETA MASC - BRANCA-BRANCO-XL;BODY STYLE;XL;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005543;CAMISETA MASC - AZUL-AZUL-S;BODY STYLE;S;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005544;CAMISETA MASC - AZUL-AZUL-M;BODY STYLE;M;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005545;CAMISETA MASC - AZUL-AZUL-L;BODY STYLE;L;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005546;CAMISETA MASC - AZUL-AZUL-XL;BODY STYLE;XL;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005593;SHORT PRETO-PRETO-S;BODY STYLE;S;PRETO;0,00;39,00;59,00;61124100;30;11;19;UN
790000005594;SHORT PRETO-PRETO-M;BODY STYLE;M;PRETO;0,00;39,00;59,00;61124100;30;11;19;UN
790000005595;SHORT PRETO-PRETO-L;BODY STYLE;L;PRETO;0,00;39,00;59,00;61124100;30;11;19;UN
790000005560;CAMISETA MASC - AZUL-AZUL-S;BODY STYLE;S;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005561;CAMISETA MASC - AZUL-AZUL-M;BODY STYLE;M;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005562;CAMISETA MASC - AZUL-AZUL-L;BODY STYLE;L;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005563;CAMISETA MASC - AZUL-AZUL-XL;BODY STYLE;XL;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005564;CAMISETA MASC - MESCLA-MESCLA-S;BODY STYLE;S;MESCLA;0,00;39,00;79,00;61091000;30;11;19;UN
790000005565;CAMISETA MASC - MESCLA-MESCLA-M;BODY STYLE;M;MESCLA;0,00;39,00;79,00;61091000;30;11;19;UN
790000005566;CAMISETA MASC - MESCLA-MESCLA-L;BODY STYLE;L;MESCLA;0,00;39,00;79,00;61091000;30;11;19;UN
790000005567;CAMISETA MASC - MESCLA-MESCLA-XL;BODY STYLE;XL;MESCLA;0,00;39,00;79,00;61091000;30;11;19;UN
790000005568;CAMISETA MASC - CINZA-CINZA-S;BODY STYLE;S;CINZA;0,00;39,00;79,00;61091000;30;11;19;UN
790000005569;CAMISETA MASC - CINZA-CINZA-M;BODY STYLE;M;CINZA;0,00;39,00;79,00;61091000;30;11;19;UN
790000005570;CAMISETA MASC - CINZA-CINZA-L;BODY STYLE;L;CINZA;0,00;39,00;79,00;61091000;30;11;19;UN
790000005571;CAMISETA MASC - CINZA-CINZA-XL;BODY STYLE;XL;CINZA;0,00;39,00;79,00;61091000;30;11;19;UN
790000005581;CAMISETA MASC - VERMELHA-VERMELHO-S;BODY STYLE;S;VERMELHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005582;CAMISETA MASC - VERMELHA-VERMELHO-M;BODY STYLE;M;VERMELHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005583;CAMISETA MASC - VERMELHA-VERMELHO-L;BODY STYLE;L;VERMELHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005584;CAMISETA MASC - VERMELHA-VERMELHO-XL;BODY STYLE;XL;VERMELHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005585;CAMISETA MASC - CHUMBO-CHUMBO-S;BODY STYLE;S;CHUMBO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005586;CAMISETA MASC - CHUMBO-CHUMBO-M;BODY STYLE;M;CHUMBO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005587;CAMISETA MASC - CHUMBO-CHUMBO-L;BODY STYLE;L;CHUMBO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005588;CAMISETA MASC - CHUMBO-CHUMBO-XL;BODY STYLE;XL;CHUMBO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005600;CAMISETA MASC. MARINHO-MARINHO-S;BODY STYLE;S;MARINHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005601;CAMISETA MASC. MARINHO-MARINHO-M;BODY STYLE;M;MARINHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005602;CAMISETA MASC. MARINHO-MARINHO-L;BODY STYLE;L;MARINHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005603;CAMISETA MASC. MARINHO-MARINHO-XL;BODY STYLE;XL;MARINHO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005604;SHORT LARANJA-LARANJA-S;BODY STYLE;S;LARANJA;0,00;39,00;59,00;61124100;30;11;19;UN
790000005605;SHORT LARANJA-LARANJA-M;BODY STYLE;M;LARANJA;0,00;39,00;59,00;61124100;30;11;19;UN
790000005606;SHORT LARANJA-LARANJA-L;BODY STYLE;L;LARANJA;0,00;39,00;59,00;61124100;30;11;19;UN
790000005607;SHORT AZUL-AZUL-S;BODY STYLE;S;AZUL;0,00;39,00;59,00;61124100;30;11;19;UN
790000005608;SHORT AZUL-AZUL-M;BODY STYLE;M;AZUL;0,00;39,00;59,00;61124100;30;11;19;UN
790000005609;SHORT AZUL-AZUL-L;BODY STYLE;L;AZUL;0,00;39,00;59,00;61124100;30;11;19;UN
790000005610;SHORT VERDE-VERDE-S;BODY STYLE;S;VERDE;0,00;39,00;59,00;61124100;30;11;19;UN
790000005611;SHORT VERDE-VERDE-M;BODY STYLE;M;VERDE;0,00;39,00;59,00;61124100;30;11;19;UN
790000005612;SHORT VERDE-VERDE-G;BODY STYLE;G;VERDE;0,00;39,00;59,00;61124100;30;11;19;UN
790000005747;CAL?A FEM- CINZA-CINZA-S;BODY STYLE;S;CINZA;0,00;45,00;79,00;62046300;30;11;19;UN
790000005748;CAL?A FEM- CINZA-CINZA-M;BODY STYLE;M;CINZA;0,00;45,00;79,00;62046300;30;11;19;UN
790000005749;CAL?A FEM- CINZA-CINZA-L;BODY STYLE;L;CINZA;0,00;45,00;79,00;62046300;30;11;19;UN
790000005754;CAMISETA FEM - AZUL-AZUL-S;BODY STYLE;S;AZUL;0,00;39,00;75,00;61061000;30;11;19;UN
790000005755;CAMISETA FEM - AZUL-AZUL-M;BODY STYLE;M;AZUL;0,00;39,00;75,00;61061000;30;11;19;UN
790000005756;CAMISETA FEM - AZUL-AZUL-L;BODY STYLE;L;AZUL;0,00;39,00;75,00;61061000;30;11;19;UN
790000005757;CAMISETA FEM - VERMELHA-VERMELHO-S;BODY STYLE;S;VERMELHO;0,00;39,00;75,00;61061000;30;11;19;UN
790000005758;CAMISETA FEM - VERMELHA-VERMELHO-M;BODY STYLE;M;VERMELHO;0,00;39,00;75,00;61061000;30;11;19;UN
790000005759;CAMISETA FEM - VERMELHA-VERMELHO-L;BODY STYLE;L;VERMELHO;0,00;39,00;75,00;61061000;30;11;19;UN
790000005760;REGATA MASC - CHUMBO-CHUMBO-S;BODY STYLE;S;CHUMBO;0,00;39,00;69,00;61091000;30;11;19;UN
790000005761;REGATA MASC - CHUMBO-CHUMBO-M;BODY STYLE;M;CHUMBO;0,00;39,00;69,00;61091000;30;11;19;UN
790000005762;REGATA MASC - CHUMBO-CHUMBO-L;BODY STYLE;L;CHUMBO;0,00;39,00;69,00;61091000;30;11;19;UN
790000005763;REGATA MASC - CHUMBO-CHUMBO-XL;BODY STYLE;XL;CHUMBO;0,00;39,00;69,00;61091000;30;11;19;UN
790000005768;VESTIDO - CINZA-CINZA-S;BODY STYLE;S;CINZA;0,00;69,00;139,00;61044200;30;11;19;UN
